STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
08,077,001702,2,1500000US080770017022,80770017022.0,2,BG,2713320,134433,"POLYGON ((-108.36007599999999 39.115621, -108.359511 39.117142, -108.354261 39.11667, -108.349411 39.116755, -108.345288 39.117557999999995, -108.34076400000001 39.119023, -108.336669 39.119113999999996, -108.33111 39.117782, -108.32881499999999 39.118063, -108.325313 39.119893999999995, -108.323829 39.121182999999995, -108.322695 39.124085, -108.322132 39.121981999999996, -108.32109 39.120430999999996, -108.320382 39.117317, -108.321251 39.114543, -108.322288 39.113642999999996, -108.324908 39.113537, -108.326778 39.11232, -108.327887 39.112105, -108.328948 39.112171, -108.337621 39.113822, -108.339775 39.113851, -108.342349 39.113154, -108.345733 39.110932999999996, -108.347522 39.109172, -108.34902 39.106102, -108.350082 39.106111, -108.36030000000001 39.106117, -108.36007599999999 39.115621))"
08,043,978100,3,1500000US080439781003,80439781003.0,3,BG,34149180,0,"POLYGON ((-105.057079 38.40524, -105.056296 38.410212, -105.056436 38.411958999999996, -105.054543 38.413019, -105.055144 38.41503, -105.05316 38.41704, -105.053048 38.420792999999996, -105.053838 38.421652, -105.010448 38.410346, -105.00063 38.40772, -105.00065 38.42491, -104.968463 38.425058, -104.96473 38.42398, -104.96378 38.42143, -104.96368 38.41056, -104.96836 38.41055, -104.96829 38.39964, -104.97293 38.39958, -104.97293 38.39598, -104.974438 38.395967999999996, -104.960326 38.38557, -104.94375 38.373385, -104.940889 38.372026, -104.940749 38.338021999999995, -104.94327 38.338549, -104.94244 38.340143, -104.942873 38.34128, -104.946131 38.34095, -104.945103 38.342068999999995, -104.94674499999999 38.344742, -104.949359 38.345631, -104.949245 38.348167, -104.951456 38.351939, -104.951537 38.353642, -104.95525 38.355829, -104.958204 38.359215999999996, -104.95955000000001 38.365593, -104.96594999999999 38.368514, -104.967514 38.368916999999996, -104.967802 38.371767999999996, -104.97019 38.37452, -104.973834 38.375465999999996, -104.976236 38.37461, -104.977616 38.376633, -104.980629 38.379328, -104.982435 38.380023, -104.984839 38.379318999999995, -104.985672 38.378305999999995, -104.986733 38.380033999999995, -104.99175 38.379262, -104.994518 38.380542, -104.997071 38.380293, -105.002311 38.380573, -105.005378 38.383361, -105.006876 38.385954, -105.008366 38.387361, -105.00995 38.387828999999996, -105.012554 38.387226, -105.014767 38.387578, -105.016518 38.389303999999996, -105.01956 38.39114, -105.022638 38.391394, -105.025386 38.395664, -105.027465 38.39806, -105.028938 38.398571, -105.031242 38.398709, -105.033365 38.398089, -105.035877 38.399066999999995, -105.037211 38.398859, -105.037539 38.397919, -105.035795 38.396249, -105.036682 38.394919, -105.039984 38.394985999999996, -105.041806 38.394062999999996, -105.044228 38.394833, -105.045094 38.393575, -105.049925 38.3924, -105.052996 38.393339999999995, -105.054574 38.395829, -105.056074 38.396426999999996, -105.057058 38.399542, -105.056535 38.400669, -105.057079 38.40524))"
08,005,006400,1,1500000US080050064001,80050064001.0,1,BG,323745,0,"POLYGON ((-104.997272 39.633123, -104.987902 39.63312, -104.987918 39.631347999999996, -104.987932 39.629517, -104.997304 39.629473, -104.997272 39.633123))"
08,041,000203,3,1500000US080410002033,80410002033.0,3,BG,538603,0,"POLYGON ((-104.812594 38.891656999999995, -104.811426 38.892582999999995, -104.810102 38.892838, -104.804928 38.891299, -104.803902 38.889700999999995, -104.80339 38.887747, -104.803307 38.882946, -104.806939 38.885312, -104.81259299999999 38.887647, -104.812594 38.891656999999995))"
08,039,961206,1,1500000US080399612061,80399612061.0,1,BG,20575952,0,"POLYGON ((-104.662897 39.390957, -104.644156 39.390817999999996, -104.644042 39.402333999999996, -104.639566 39.405114999999995, -104.638825 39.405212, -104.609215 39.405055999999995, -104.609199 39.403628, -104.606797 39.398848, -104.606821 39.39371, -104.607109 39.391337, -104.606712 39.371575, -104.606719 39.370792, -104.60676 39.366281, -104.606772 39.364996999999995, -104.606804 39.361568999999996, -104.613246 39.361546, -104.614521 39.36156, -104.616377 39.361579, -104.663198 39.362054, -104.662897 39.390957))"
08,069,000402,1,1500000US080690004021,80690004021.0,1,BG,1286132,0,"POLYGON ((-105.133715 40.589504999999996, -105.128993 40.589439999999996, -105.125018 40.589385, -105.12439499999999 40.589376, -105.114908 40.589244, -105.115023 40.581987, -105.122556 40.58209, -105.123996 40.582105999999996, -105.12750000000001 40.582149, -105.13137 40.582197, -105.13152 40.582192, -105.133641 40.581868, -105.133763 40.582260999999995, -105.133715 40.589504999999996))"
08,087,000100,1,1500000US080870001001,80870001001.0,1,BG,469887624,2519064,"POLYGON ((-103.985771 40.524153999999996, -103.91785899999999 40.523907, -103.714818 40.522386, -103.695926 40.522017999999996, -103.658241 40.522455, -103.657987 40.507701, -103.657721 40.493136, -103.695655 40.492708, -103.71408 40.493274, -103.710283 40.348957, -103.696086 40.348946999999995, -103.696687 40.29732, -103.69678 40.290042, -103.694565 40.290627, -103.691968 40.292345, -103.686769 40.294792, -103.684988 40.292705, -103.677128 40.294672, -103.670853 40.295244, -103.66920999999999 40.296639, -103.668733 40.292912, -103.668738 40.292488999999996, -103.672887 40.290073, -103.675995 40.289227, -103.679402 40.288975, -103.684066 40.286642, -103.688907 40.285132, -103.690731 40.284124999999996, -103.696886 40.283386, -103.700822 40.280646999999995, -103.707065 40.277350999999996, -103.71262 40.276022999999995, -103.714412 40.27529, -103.71752 40.275403999999995, -103.723105 40.273663, -103.725285 40.271558, -103.727494 40.27007, -103.731885 40.270457, -103.737291 40.268968, -103.741353 40.26876, -103.744998 40.269971, -103.74912 40.270838, -103.752313 40.271170999999995, -103.757811 40.269411999999996, -103.765908 40.270105, -103.767409 40.269876, -103.767927 40.268519, -103.769772 40.268093, -103.772806 40.269531, -103.775729 40.269262, -103.777329 40.268629, -103.781136 40.265626, -103.78325 40.264956, -103.790705 40.264275999999995, -103.792115 40.264345, -103.795183 40.265012999999996, -103.798174 40.268330999999996, -103.799759 40.268995, -103.801408 40.268845999999996, -103.805319 40.268909, -103.809097 40.272051, -103.813234 40.272974999999995, -103.817245 40.272571, -103.820635 40.274201999999995, -103.824272 40.274775999999996, -103.829487 40.273942, -103.833176 40.274507, -103.839934 40.27807, -103.844096 40.279185, -103.851223 40.282061, -103.852937 40.283262, -103.858021 40.283972999999996, -103.858505 40.284822999999996, -103.85995199999999 40.28359, -103.864586 40.286863, -103.868373 40.287683, -103.873595 40.29011, -103.878042 40.289963, -103.881117 40.290579, -103.884226 40.293195, -103.891889 40.297934999999995, -103.894574 40.304005, -103.895514 40.304777, -103.899238 40.305735, -103.902601 40.30844, -103.903747 40.3106, -103.907514 40.312832, -103.915235 40.314223, -103.917601 40.318673, -103.91878 40.319761, -103.922814 40.321828, -103.922803 40.322068, -103.922606 40.326675, -103.904083 40.326764999999995, -103.90376 40.334362, -103.884993 40.334154, -103.88463899999999 40.348538, -103.883846 40.3492, -103.880671 40.349306999999996, -103.880164 40.40734, -103.871611 40.40744, -103.871354 40.412198, -103.869766 40.417100000000005, -103.870035 40.421893, -103.863406 40.422124, -103.864998 40.423446999999996, -103.86575 40.425688, -103.867756 40.423901, -103.869075 40.424105999999995, -103.868749 40.426507, -103.871568 40.427831999999995, -103.873069 40.430758999999995, -103.875056 40.431262, -103.874629 40.434076, -103.875178 40.435083, -103.877731 40.435058999999995, -103.880812 40.438699, -103.882339 40.439157, -103.88602 40.442201999999995, -103.886078 40.444399, -103.891287 40.447216999999995, -103.894192 40.446256999999996, -103.898086 40.445800999999996, -103.898804 40.447562999999995, -103.896677 40.448133999999996, -103.896137 40.449324, -103.898862 40.450606, -103.897992 40.452825, -103.900777 40.453604, -103.903862 40.453651, -103.90452 40.454657999999995, -103.905117 40.458227, -103.907963 40.458731, -103.909041 40.459624, -103.909219 40.462576, -103.912514 40.464133, -103.913022 40.465826, -103.915359 40.466032, -103.918067 40.467594, -103.918075 40.468981, -103.917125 40.469235999999995, -103.916855 40.469785, -103.916975 40.4707, -103.917424 40.47109, -103.918086 40.470985999999996, -103.919791 40.470448999999995, -103.921379 40.471593999999996, -103.920599 40.473928, -103.922726 40.473929, -103.924074 40.474753, -103.924164 40.476377, -103.926141 40.477360999999995, -103.927309 40.479375, -103.930815 40.480474, -103.931474 40.483357, -103.932522 40.484455, -103.933421 40.487567, -103.935339 40.488253, -103.936867 40.490176, -103.941152 40.490725, -103.940613 40.493676, -103.942261 40.493516, -103.94376 40.494316999999995, -103.94361 40.495438, -103.94516899999999 40.496811, -103.947956 40.497726, -103.948136 40.499555, -103.949307 40.500366, -103.953713 40.501554999999996, -103.953981 40.503159, -103.956215 40.503541, -103.959134 40.501836, -103.962045 40.503108999999995, -103.96288 40.504703, -103.965765 40.506533999999995, -103.965946 40.508708, -103.967715 40.508798999999996, -103.969483 40.507996999999996, -103.97407 40.509277999999995, -103.975329 40.510261, -103.979791 40.511736, -103.980945 40.512937, -103.980997 40.51424, -103.982347 40.516299, -103.982468 40.517877999999996, -103.983727 40.517992, -103.985348 40.51989, -103.984809 40.521172, -103.985709 40.522041, -103.985771 40.524153999999996))"
08,123,001100,2,1500000US081230011002,81230011002.0,2,BG,947481,47932,"POLYGON ((-104.735051 40.406486, -104.733284 40.406352999999996, -104.72733099999999 40.406386999999995, -104.727645 40.401861, -104.72705500000001 40.395555, -104.726457 40.395101, -104.728467 40.394221, -104.729076 40.392309999999995, -104.735018 40.392356, -104.735051 40.406486))"
08,043,978400,1,1500000US080439784001,80439784001.0,1,BG,6632737,19992,"POLYGON ((-105.20685 38.44788, -105.206065 38.447776999999995, -105.203913 38.447341, -105.20224999999999 38.44703, -105.17982 38.44706, -105.17728 38.447174, -105.175916 38.447452, -105.169169 38.449815, -105.16491 38.45014, -105.162545 38.449684999999995, -105.162582 38.439662, -105.171831 38.439602, -105.17143 38.43213, -105.17866 38.43222, -105.17867 38.422145, -105.183236 38.423246, -105.185705 38.424619, -105.189499 38.42738, -105.194869 38.430187, -105.197994 38.433901, -105.206292 38.438659, -105.20634 38.443062, -105.20634 38.44612, -105.20685 38.44788))"
08,125,963100,1,1500000US081259631001,81259631001.0,1,BG,1949225606,9116305,"POLYGON ((-102.473026 40.10503, -102.445636 40.105097, -102.430868 40.103536999999996, -102.382186 40.098268999999995, -102.380489 40.097935, -102.333311 40.087793, -102.330683 40.087012, -102.329984 40.086622, -102.314659 40.076039, -102.311943 40.075137, -102.307463 40.075016, -102.284794 40.075213999999995, -102.284824 40.068312, -102.287815 40.065915, -102.288692 40.064609, -102.287877 40.061161, -102.288546 40.059301, -102.288209 40.057337, -102.286034 40.054049, -102.284846 40.051280999999996, -102.284343 40.032278999999996, -102.170749 40.032159, -102.170648 40.046391, -102.170935 40.084604999999996, -102.156314 40.084677, -102.149209 40.083977, -102.147097 40.083957, -102.134204 40.085792999999995, -102.130417 40.085862999999996, -102.106525 40.082969999999996, -102.104552 40.082595, -102.102906 40.082117, -102.101146 40.081675, -102.099632 40.081365, -102.09866 40.081254, -102.097028 40.080988999999995, -102.081603 40.07748, -102.0801 40.07685, -102.056114 40.065746999999995, -102.051852724175 40.0645393108003, -102.051744 40.003077999999995, -102.05171567539001 39.9782700117882, -102.05158004898101 39.8594822026556, -102.051569 39.849804999999996, -102.051363 39.843471, -102.051318 39.833310999999995, -102.051254 39.818992, -102.05089868975001 39.741793849543, -102.050594 39.675594, -102.050099 39.653811999999995, -102.050422 39.646048, -102.049954 39.592331, -102.049806 39.574058, -102.24916 39.571984, -102.25046 39.572129, -102.294708 39.571476, -102.33528 39.571008, -102.344737 39.570932, -102.369832 39.570754, -102.375473 39.570862, -102.382149 39.570698, -102.40914599999999 39.570746, -102.425651 39.570664, -102.430431 39.570816, -102.434567 39.574076999999996, -102.436049 39.575813, -102.436309 39.576364, -102.436714 39.585245, -102.438097 39.614205, -102.439506 39.643189, -102.460954 39.643193, -102.463622 39.751138, -102.464229 39.754616, -102.464067 39.759079, -102.464025 39.760200000000005, -102.465087 39.839527, -102.467697 40.001093999999995, -102.472399 40.004318, -102.472861 40.005351999999995, -102.473026 40.10503))"
08,013,012102,3,1500000US080130121023,80130121023.0,3,BG,479252,0,"POLYGON ((-105.282095 40.028002, -105.272638 40.027995, -105.27199 40.024074, -105.271835 40.022798, -105.274483 40.022242999999996, -105.279709 40.021198, -105.280482 40.023444999999995, -105.280277 40.026747, -105.28208599999999 40.026736, -105.282095 40.028002))"
08,005,084700,3,1500000US080050847003,80050847003.0,3,BG,291649,0,"POLYGON ((-104.804632 39.64789, -104.801014 39.649750999999995, -104.798233 39.649435, -104.798916 39.645497, -104.797437 39.644019, -104.800857 39.643246999999995, -104.802795 39.644082, -104.803659 39.646898, -104.804632 39.64789))"
08,059,012027,1,1500000US080590120271,80590120271.0,1,BG,7153274,11339,"POLYGON ((-105.288839 39.630669, -105.285513 39.635019, -105.285798 39.637629, -105.28053 39.637226999999996, -105.278329 39.635401, -105.27764 39.635104999999996, -105.272946 39.63634, -105.269805 39.636832999999996, -105.272723 39.639781, -105.271784 39.64112, -105.268798 39.640101, -105.268857 39.641452, -105.265396 39.640153, -105.265385 39.641875999999996, -105.261899 39.641635, -105.260801 39.642294, -105.260597 39.640611, -105.259478 39.639416, -105.261876 39.638883, -105.261817 39.636815, -105.257745 39.631071999999996, -105.255898 39.63023, -105.254121 39.628217, -105.251926 39.624210999999995, -105.251932 39.622403999999996, -105.248802 39.622102999999996, -105.248794 39.620982999999995, -105.25173 39.618784, -105.251993 39.616164999999995, -105.254855 39.616518, -105.256944 39.614916, -105.259575 39.61535, -105.261475 39.614259, -105.265737 39.613486, -105.271531 39.614433, -105.272839 39.613851, -105.278037 39.613997999999995, -105.281972 39.613032, -105.284858 39.614740999999995, -105.285406 39.615801, -105.283068 39.616878, -105.284513 39.617619, -105.28108 39.620337, -105.284471 39.622312, -105.28825499999999 39.626573, -105.28699399999999 39.62937, -105.288832 39.629384, -105.288839 39.630669))"
08,005,081200,2,1500000US080050812002,80050812002.0,2,BG,491792,0,"POLYGON ((-104.828831 39.689377, -104.819273 39.689353, -104.819282 39.685601, -104.819284 39.684599, -104.823579 39.684197, -104.82359 39.684933, -104.825651 39.68494, -104.826374 39.682117, -104.828252 39.682044, -104.828858 39.682122, -104.828831 39.689377))"
08,123,002501,1,1500000US081230025011,81230025011.0,1,BG,4932638449,20045717,"POLYGON ((-104.601358 40.542746, -104.601082 40.580026, -104.59569 40.580299, -104.592584 40.581348, -104.590575 40.582682, -104.531649 40.635272, -104.528941 40.637305, -104.525289 40.638539, -104.525287 40.638673999999995, -104.524384 40.754311, -104.504393 40.754132, -104.50415 40.754245999999995, -104.504509 40.755362, -104.504483 40.761091, -104.504722 40.762049999999995, -104.505159 40.784054999999995, -104.50465 40.798505, -104.504546 40.830869, -104.505416 40.832651999999996, -104.504244 40.834705, -104.504176 40.839236, -104.505143 40.840713, -104.504132 40.842078, -104.503902 40.85667, -104.542044 40.856319, -104.541575 40.898935, -104.522374 40.899128, -104.521773 40.928235, -104.523594 40.943219, -104.523862 40.957913999999995, -104.523145 40.958909, -104.516138 40.966364999999996, -104.512906 40.968309, -104.510852 40.970459, -104.50937 40.974004, -104.508584 40.974874, -104.50644 40.975513, -104.506559 40.978235999999995, -104.502541 40.981322999999996, -104.499518 40.985076, -104.498404 40.988119, -104.498435 40.989469, -104.495751 40.99304, -104.485727 40.995035, -104.480291 40.995563, -104.471262 40.997374, -104.470568 40.997671, -104.467672 41.001473, -104.371258 41.001543124816195, -104.214692 41.001657, -104.214191 41.001568, -104.211473 41.001591, -104.123586 41.001626, -104.10459 41.001543, -104.086068 41.001563, -104.066961 41.001504, -104.053249 41.001405999999996, -104.039238 41.001501999999995, -104.023383 41.001886999999996, -104.018223 41.001616999999996, -104.010959930078 41.001616681311496, -103.972642 41.001615, -103.971373 41.001523999999996, -103.953525 41.001596, -103.914844319285 41.0014247268857, -103.906324 41.001387, -103.896207 41.00175, -103.877967 41.001673, -103.858449 41.001681, -103.76333905125 41.002009630683204, -103.750498 41.002054, -103.592670714475 41.001755342875796, -103.574522 41.001720999999996, -103.573773995352 41.0017201653792, -103.573337 40.978533, -103.573925 40.963744999999996, -103.573569 40.925208, -103.573821 40.923054, -103.573699 40.901886999999995, -103.573489 40.898578, -103.573727 40.891093999999995, -103.573387 40.833976, -103.574301 40.702059, -103.580371 40.702023, -103.5809 40.653656999999995, -103.5814 40.615944, -103.581608 40.613769, -103.581462 40.610707, -103.581713 40.567068, -103.581759 40.55957, -103.581844 40.523382999999995, -103.581837 40.52316, -103.639093 40.522683, -103.658241 40.522455, -103.695926 40.522017999999996, -103.714818 40.522386, -103.91785899999999 40.523907, -103.985771 40.524153999999996, -104.051431 40.524378999999996, -104.139721 40.524408, -104.147714 40.524389, -104.147698 40.517092999999996, -104.146747 40.437830999999996, -104.14655 40.437664999999996, -104.14754 40.351118, -104.147623 40.350238, -104.150494 40.350245, -104.150419 40.334685, -104.150321 40.326844, -104.150207 40.305965, -104.155285 40.308105999999995, -104.158082 40.30893, -104.162022 40.30936, -104.164788 40.30881, -104.16911 40.305991999999996, -104.171706 40.304871, -104.174854 40.305664, -104.180691 40.304699, -104.182107 40.303233999999996, -104.183226 40.300729, -104.184369 40.300301, -104.18794 40.302772, -104.190759 40.301148999999995, -104.193347 40.301066, -104.195485 40.302019, -104.197384 40.300457, -104.199532 40.300404, -104.202394 40.298949, -104.207587 40.301362999999995, -104.209059 40.303349999999995, -104.213827 40.304387, -104.217147 40.305682, -104.219866 40.305364999999995, -104.223705 40.307466999999995, -104.225062 40.30761, -104.226396 40.305541, -104.227582 40.305147, -104.232706 40.305549, -104.23848 40.306926, -104.241591 40.306979, -104.244094 40.306325, -104.250453 40.307127, -104.256647 40.306771999999995, -104.262295 40.303999, -104.264525 40.303574, -104.268397 40.304038, -104.274092 40.305623, -104.281 40.306425999999995, -104.287277 40.304348999999995, -104.293981 40.303778, -104.296711 40.30214, -104.300769 40.302416, -104.306532 40.303681, -104.309614 40.30623, -104.312278 40.307645, -104.313712 40.309004, -104.324207 40.311274, -104.335008 40.311293, -104.341412 40.311057999999996, -104.347699 40.311526, -104.351857 40.312957, -104.356723 40.312636, -104.360684 40.313128999999996, -104.364659 40.314226, -104.369447 40.314307, -104.371671 40.315624, -104.374278 40.316365999999995, -104.375509 40.317364, -104.380271 40.318297, -104.38216800000001 40.320597, -104.384481 40.321591999999995, -104.385996 40.323015, -104.388891 40.329069, -104.390173 40.332370999999995, -104.39118500000001 40.336911, -104.393115 40.339907, -104.395694 40.340218, -104.399561 40.341705, -104.401172 40.341594, -104.402997 40.340357999999995, -104.405069 40.340801, -104.40678 40.343302, -104.409836 40.345825999999995, -104.412328 40.346765, -104.414418 40.348262999999996, -104.414489 40.349188, -104.415128 40.351357, -104.420337 40.354955, -104.422079 40.357076, -104.42251 40.359525, -104.425047 40.360613, -104.426735 40.360537, -104.429121 40.362521, -104.431928 40.361594, -104.432858 40.361861999999995, -104.433904 40.362590999999995, -104.435498 40.365694, -104.44033400000001 40.368181, -104.443203 40.372153, -104.445399 40.372274, -104.446589 40.374624, -104.44903 40.374562, -104.452646 40.373232, -104.45394 40.373689999999996, -104.457635 40.376461, -104.460382 40.377241, -104.475763 40.380493, -104.478089 40.380596, -104.48389399999999 40.378944, -104.48880000000001 40.379447, -104.489039 40.391884999999995, -104.498813 40.391901, -104.498521 40.398854, -104.508137 40.399260999999996, -104.507673 40.515389, -104.507678 40.522588, -104.526807 40.522543, -104.545757 40.522295, -104.582012 40.522209, -104.583337 40.522285, -104.601518 40.522099, -104.601358 40.542746))"
08,059,011300,4,1500000US080590113004,80590113004.0,4,BG,319989,0,"POLYGON ((-105.072012 39.753022, -105.07201 39.754796, -105.067294 39.754804, -105.066078 39.754808, -105.063232 39.754807, -105.062633 39.754805, -105.062626 39.751224, -105.072013 39.751202, -105.072012 39.753022))"
08,059,009900,1,1500000US080590099001,80590099001.0,1,BG,691505,0,"POLYGON ((-105.195426 39.742328, -105.195243 39.743303999999995, -105.189328 39.743126, -105.189368 39.742328, -105.189016 39.742204, -105.187936 39.741408, -105.184282 39.741136, -105.184301 39.740085, -105.184297 39.735367, -105.191651 39.737199, -105.193922 39.737701, -105.20059 39.742062, -105.195426 39.742328))"
08,013,012511,3,1500000US080130125113,80130125113.0,3,BG,419019,370,"POLYGON ((-105.257833 40.000327, -105.254618 40.000065, -105.253042 40.000057, -105.248372 40.000065, -105.246511 40.000096, -105.24584 40.000150999999995, -105.245848 39.993325999999996, -105.245842 39.992908, -105.252481 39.996753999999996, -105.256776 39.999266999999996, -105.257833 40.000327))"
08,031,004107,1,1500000US080310041071,80310041071.0,1,BG,8510741,0,"POLYGON ((-104.903561 39.798390999999995, -104.901405 39.798383, -104.900452 39.798376999999995, -104.900394 39.801134999999995, -104.896933 39.801159, -104.896905 39.798364, -104.896191 39.798344, -104.884627 39.798321, -104.881707 39.79065, -104.882149 39.777062, -104.884473 39.770325, -104.886747 39.76995, -104.887491 39.767492999999995, -104.89032 39.767317999999996, -104.890374 39.758976, -104.89072 39.756147999999996, -104.890336 39.752601999999996, -104.886664 39.749629, -104.88487 39.748142, -104.884664 39.747467, -104.88817399999999 39.747462999999996, -104.894015 39.747457, -104.89876699999999 39.747440999999995, -104.898735 39.751014999999995, -104.903427 39.751014999999995, -104.903403 39.754729, -104.903459 39.758409, -104.903439 39.761981999999996, -104.903449 39.765642, -104.903539 39.779283, -104.900928 39.783086, -104.903479 39.786798, -104.903561 39.798390999999995))"
08,071,000200,1,1500000US080710002001,80710002001.0,1,BG,951404,0,"POLYGON ((-104.52227 37.168309, -104.522276 37.169489999999996, -104.51758 37.169391999999995, -104.51624 37.171681, -104.512832 37.172250999999996, -104.51285 37.173411, -104.511401 37.172973999999996, -104.511388 37.173777, -104.507788 37.173491999999996, -104.50775 37.173413, -104.50725800000001 37.172312, -104.508838 37.171293, -104.509629 37.169087999999995, -104.511372 37.168037999999996, -104.512219 37.167426999999996, -104.51466 37.162858, -104.521222 37.162563999999996, -104.521945 37.165028, -104.52456 37.168312, -104.52227 37.168309))"
08,071,000300,3,1500000US080710003003,80710003003.0,3,BG,197995580,2493484,"POLYGON ((-104.704377 36.995858999999996, -104.701602 36.997205, -104.700907 36.999202, -104.701711 36.999862, -104.701526 37.001402999999996, -104.702592 37.00299, -104.700542 37.004433999999996, -104.69997 37.007351, -104.7008 37.007736, -104.699943 37.00969, -104.698873 37.010325, -104.699167 37.012054, -104.697738 37.012371, -104.69768 37.013245, -104.695812 37.015473, -104.694479 37.015107, -104.692931 37.015912, -104.691754 37.017421, -104.691661 37.018665, -104.689434 37.022287, -104.690823 37.022922, -104.690266 37.02427, -104.688114 37.024682, -104.687169 37.026876, -104.687456 37.028135, -104.685934 37.029976, -104.685073 37.029789, -104.684741 37.032281, -104.682601 37.03301, -104.679955 37.03534, -104.681217 37.035215, -104.681174 37.036966, -104.678504 37.037586999999995, -104.677569 37.038328, -104.67799 37.041214, -104.676134 37.041989, -104.674631 37.04367, -104.672161 37.044388999999995, -104.669169 37.045794, -104.669177 37.046422, -104.665047 37.048969, -104.664253 37.050011999999995, -104.663227 37.049748, -104.661107 37.051538, -104.660538 37.052701, -104.66084599999999 37.054237, -104.659736 37.054635, -104.659649 37.057055, -104.657566 37.059501, -104.655493 37.061161999999996, -104.655372 37.06278, -104.65208 37.062863, -104.652656 37.064780999999996, -104.64896 37.063801999999995, -104.649084 37.06593, -104.647592 37.067113, -104.645963 37.066901, -104.643442 37.067493, -104.64234 37.06874, -104.639796 37.069562, -104.638717 37.072044, -104.637301 37.072477, -104.637474 37.075856, -104.633274 37.07559, -104.631407 37.076673, -104.629194 37.078466999999996, -104.630278 37.079747999999995, -104.627749 37.078854, -104.625545 37.079363, -104.624146 37.080521999999995, -104.620705 37.081022, -104.619275 37.082816, -104.617935 37.086166999999996, -104.616136 37.088522999999995, -104.616597 37.091301, -104.614502 37.091578, -104.613641 37.092870999999995, -104.615626 37.094239, -104.617479 37.094867, -104.616376 37.097225, -104.614689 37.097756, -104.612495 37.099368999999996, -104.613295 37.10103, -104.61118 37.101742, -104.608042 37.106591, -104.609268 37.10783, -104.608327 37.111824, -104.606701 37.11231, -104.60364 37.111245, -104.603443 37.113220999999996, -104.605451 37.115659, -104.607137 37.115058999999995, -104.608038 37.115893, -104.606917 37.116744, -104.605377 37.116371, -104.601925 37.116496999999995, -104.602381 37.118955, -104.603109 37.119098, -104.603882 37.121629, -104.602919 37.122794999999996, -104.599232 37.122536, -104.599592 37.12502, -104.59691 37.128189, -104.596606 37.128768, -104.59643 37.129156, -104.59033 37.133524, -104.587665 37.135219, -104.585055 37.136365, -104.582224 37.137437, -104.577902 37.137875, -104.575639 37.138439, -104.571694 37.137429, -104.570283 37.136680999999996, -104.568309 37.137122999999995, -104.56589 37.138447, -104.564006 37.138929999999995, -104.558965 37.139055, -104.556549 37.140004999999995, -104.55374 37.142633, -104.552893 37.143657999999995, -104.552451 37.143656, -104.55121 37.147141999999995, -104.550184 37.146969, -104.549163 37.147316, -104.545649 37.150051999999995, -104.543845 37.149376, -104.54154 37.150399, -104.540717 37.150808999999995, -104.536435 37.15486, -104.532968 37.155485, -104.530707 37.157069, -104.528527 37.159670999999996, -104.526061 37.161041999999995, -104.521965 37.162296999999995, -104.521222 37.162563999999996, -104.51466 37.162858, -104.512219 37.167426999999996, -104.511372 37.168037999999996, -104.512275 37.164865, -104.514616 37.161201, -104.514294 37.161048, -104.518873 37.155781999999995, -104.519347 37.154413, -104.519481 37.148959999999995, -104.519555 37.141618, -104.521032 37.135033, -104.521258 37.134098, -104.521311 37.132835, -104.521171 37.131769999999996, -104.520138 37.125422, -104.520813 37.115344, -104.521955 37.11088, -104.524043 37.106396, -104.524325 37.104534, -104.523896 37.10293, -104.519384 37.096461999999995, -104.519028 37.095638, -104.519329 37.092205, -104.521568 37.08958, -104.522346 37.087799, -104.521719 37.085662, -104.519503 37.082657, -104.518652 37.078201, -104.517708 37.074981, -104.517328 37.071805999999995, -104.519011 37.065678999999996, -104.520769 37.063279, -104.522549 37.061668, -104.523124 37.060441, -104.522679 37.057386, -104.522715 37.051711, -104.521347 37.04858, -104.519574 37.04681, -104.511022 37.040102999999995, -104.508959 37.038008999999995, -104.50136499999999 37.031779, -104.500118 37.028526, -104.49825 37.02653, -104.496864 37.022734, -104.496013 37.02196, -104.48539 37.01871, -104.482737 37.016279, -104.480098 37.009087, -104.480034 37.007298, -104.482489 36.999095, -104.482258 36.997392, -104.481031 36.995809, -104.480445185251 36.9937163085553, -104.51919499022901 36.9937659206078, -104.519257 36.993766, -104.624556 36.994377, -104.625545 36.993598999999996, -104.63141632402 36.993532403684604, -104.645029 36.993378, -104.70578805616101 36.9934261871092, -104.704377 36.995858999999996))"
08,035,014110,1,1500000US080350141101,80350141101.0,1,BG,457224,0,"POLYGON ((-104.960469 39.566129, -104.955644 39.566111, -104.955316 39.565776, -104.955191 39.564082, -104.951861 39.564171, -104.951833 39.565509999999996, -104.951697 39.566077, -104.946466 39.566082, -104.945072 39.566035, -104.941883 39.566026, -104.941865 39.561133999999996, -104.946205 39.562808, -104.948562 39.563438999999995, -104.951156 39.563735, -104.960398 39.563421, -104.96039 39.565507, -104.960469 39.566129))"
08,041,003303,1,1500000US080410033031,80410033031.0,1,BG,1215269,0,"POLYGON ((-104.822051 38.792952, -104.81989899999999 38.793758, -104.813804 38.793763999999996, -104.813126 38.793983, -104.808347 38.792992999999996, -104.803368 38.793177, -104.802725 38.791975, -104.801171 38.790600000000005, -104.804108 38.789085, -104.804669 38.786860999999995, -104.808403 38.786809999999996, -104.81206 38.785199, -104.815343 38.786049999999996, -104.821985 38.789274999999996, -104.822051 38.792952))"
